,OBJECTID,INF_NOME,FREGUESIA,GlobalID,Type,longitude,latitude
136,140,Centro de Documentação do Gabinete de Estudos Olisiponenses,São Domingos de Benfica,776a1c6b-bd05-4f87-81d8-048c82efac09,Auditorium,-9.18279906481453,38.7466354574582
137,141,Centro de Documentação do Gabinete de Estudos Olisiponenses,São Domingos de Benfica,8bb812f1-64c3-4875-9b01-e252054e87a3,Auditorium,-9.18281082956284,38.7466533665296
138,142,Palácio do Beau Séjour - Gabinete de Estudos Olisiponenses,São Domingos de Benfica,e3097d07-d5ab-4e12-8306-f33684909046,Auditorium,-9.18279946047168,38.7466624764449
139,143,APEDV - Associação Promotora de Emprego a Deficientes Visuais,Marvila,35665008-c0e4-4dac-ad41-cf61699b34c1,Auditorium,-9.11205132935514,38.7474753236088
140,144,Biblioteca da Faculdade de Farmácia da Universidade de Lisboa,Alvalade,76496724-a051-4fde-a161-81ee8a8fef80,Auditorium,-9.15503557792897,38.7481169437514
141,145,Centro de Documentação e Informação Europeia da Universidade Católica Portuguesa,São Domingos de Benfica,70b9f909-f778-429e-8e8d-4a13d6b4ee06,Auditorium,-9.16613484943465,38.7485313368452
142,146,Biblioteca Universitária João Paulo II - Universidade Católica Portuguesa,São Domingos de Benfica,efd179af-d4a0-4cf8-9086-a901f4e8c811,Auditorium,-9.16613484943465,38.7485313368452
143,147,Biblioteca do Instituto de Ciências Sociais,Alvalade,f038effc-c414-4a43-bcbb-5b790407d1c2,Auditorium,-9.15328822357407,38.7487541112195
144,148,Centro de Documentação do Edifício Central do Município,Alvalade,9e12abea-d15b-4410-83cf-2e0a42078b2c,Auditorium,-9.14989240492167,38.7492785328953
145,149,Biblioteca do Instituto Superior de Ciências do Trabalho e da Empresa,Alvalade,9318d402-3066-4ebf-b882-6c92baaceae8,Auditorium,-9.15316347838334,38.7493217518244
146,150,Centro de Documentação do Edifício Central do Campo Grande - CML ,Alvalade,00656fd4-ed35-4e81-9679-8b98f88ca901,Auditorium,-9.15027022953085,38.749419259103
147,151,Centro de Documentação do Museu da Música,São Domingos de Benfica,6894ca2a-be13-4fdf-84f5-7b827eac638b,Auditorium,-9.17976624074466,38.7498689064275
148,152,Biblioteca da Faculdade de Medicina Dentária da Universidade de Lisboa,Alvalade,462cdec7-81b0-4167-8002-d038df5472c5,Auditorium,-9.15564124981368,38.7502994199217
149,153,Biblioteca dos Coruchéus,Alvalade,01387b9f-a49a-444f-bfca-e7c90500385d,Auditorium,-9.14422729166216,38.7509714031589
150,154,Palácio Baldaya,Benfica,0b19dc42-468c-40a1-a482-2313f9f13475,Auditorium,-9.20063108196388,38.750531164318
151,155,Biblioteca Nacional de Portugal,Alvalade,04a4ef10-8c91-4fc7-9cf7-a9d4fcb1c747,Auditorium,-9.1518632389118,38.7509684603801
152,156,Biblioteca da Faculdade de Direito da Universidade de Lisboa,Alvalade,8b57f48e-994d-4f29-87a4-d2a426219f60,Auditorium,-9.15730386815259,38.7521993475672
153,157,Centro de Documentação Europeia da Universidade de Lisboa,Alvalade,9bfba41c-ea66-4475-a679-4de76bffc8cf,Auditorium,-9.15729249489963,38.7522084550492
154,158,Biblioteca da Faculdade de Psicologia e Ciências da Educação da Universidade Nova de Lisboa,Alvalade,818cac66-18bd-4381-9168-fc4ab4590723,Auditorium,-9.15571789831272,38.7525813254471
155,159,Serviços de Documentação da Universidade de Lisboa,Alvalade,24e8e40f-2135-45ff-abe3-da970e84d5ca,Auditorium,-9.15819912117594,38.752743059767
156,160,Biblioteca Chaves Caminha,Alvalade,408a74ca-f686-4eef-a3f7-fa984fa91d6e,Auditorium,-9.13783287962467,38.7529852371035
157,161,Biblioteca Genealógica de Lisboa,Alvalade,e612764c-d798-49ed-932d-7f82b23d7609,Auditorium,-9.13082028824271,38.7534097474524
158,162,Biblioteca da Faculdade de Letras da Universidade de Lisboa,Alvalade,61bf1ed1-f1d1-49ee-8b58-01f60000925e,Auditorium,-9.15791575215276,38.7536907829205
159,163,Centro de Documentação e Informação (CDI) - Coordenação Nacional para a Infecção VIH/Sida,São Domingos de Benfica,4864b51c-6d62-49ad-acaa-50c2d088ef75,Auditorium,-9.17498881415291,38.7537482714365
160,164,Arquivo Nacional Torre do Tombo,Alvalade,ce5233bb-79cf-4c09-bcf2-7cf979c4e67b,Auditorium,-9.15602398030957,38.7542148887629
161,165,Hemeroteca Municipal de Lisboa,São Domingos de Benfica,6d583355-2776-40a4-93ab-7800133581ad,Auditorium,-9.17258551116267,38.7548986009489
162,166,Biblioteca da Faculdade de Ciências de Lisboa,Alvalade,8131ace7-eb8c-4163-b4e3-bfe572fa12a3,Auditorium,-9.15630016525915,38.756294855213
163,167,Fundação Raquel e Martin Sain,Alvalade,0597168d-f05a-4a95-bea2-d3db616eca80,Auditorium,-9.14261221060595,38.756432191861
164,168,Biblioteca Central Instituto Superior Engenharia Lisboa (ISEL),Marvila,0a2199b5-94b0-475f-a671-5b003e725037,Auditorium,-9.11692017427706,38.7568898204701
165,169,Biblioteca Jacques Delors,Alvalade,8c78537c-3d94-432c-8617-baf14caba59e,Auditorium,-9.15403561687619,38.7568661356397
166,170,Caleidoscópio,Alvalade,073056cd-747a-43eb-9a68-133fa44333d2,Auditorium,-9.15398160445561,38.7568669145992
167,171,Biblioteca Universitária Victor de Sá - Universidade Lusófona de Humanidades e Tecnologias,Alvalade,db5854c6-390e-450b-9c6c-a6599af1b21f,Auditorium,-9.15386790838386,38.7585659996692
168,173,Biblioteca Orlando Ribeiro,Lumiar,059bebf0-1a62-44dd-8330-6ab5b8c16687,Auditorium,-9.16912613505569,38.7597783717189
169,175,Biblioteca do Instituto Superior de Línguas e Administração,Carnide,0cb6c06a-110e-4748-aeaf-330b198c1ae6,Auditorium,-9.19327738776271,38.760156131647
170,176,Biblioteca dos Olivais,Olivais,f04cddd7-4a54-4fb3-9ae9-0757bb04e332,Auditorium,-9.11304408829389,38.7635667158892
171,177,Bedeteca Municipal de Lisboa,Olivais,fe2df08a-5f71-4129-abef-457eb1f32b14,Auditorium,-9.1130909829686,38.7636296549348
172,178,Centro de Documentação e Informação da Escola Nacional de Saúde Pública,Lumiar,5864d0d4-7b17-4978-a23a-08616a315e86,Auditorium,-9.1630885625153,38.7641133632539
173,179,Biblioteca Professor Morais Barbosa - ISEC,Lumiar,7575adba-ae0f-4d66-b6d4-b3022daf35ab,Auditorium,-9.16037651921923,38.7695927309338
174,180,Biblioteca Natália Correia,Carnide,2bec666b-1908-41e6-8997-6e55ac68b4ea,Auditorium,-9.1912374268411,38.7699046604459
175,181,Biblioteca Academia Portuguesa de História,Lumiar,f1b94046-10da-4c49-8dc3-24c164fb72ca,Auditorium,-9.1596524760667,38.770441473186
176,182,Biblioteca David Mourão-Ferreira,Parque das Nações,3049f6f6-05af-4ce4-ad12-9d8c1496956b,Auditorium,-9.1042350125495,38.7724108601142
177,183,Biblioteca Central do INETI,Lumiar,0df97976-0611-4df4-b502-2df12c941728,Auditorium,-9.17655695967636,38.7726198168754
178,184,Biblioteca do Museu Nacional do Teatro e da Dança,Lumiar,f5fb453a-bb0a-4d5f-8e07-e3cc5182b429,Auditorium,-9.16846402399861,38.7742549670297
179,185,Biblioteca Museu Nacional Traje,Lumiar,076a55c2-94bf-4179-9ae9-ff1c78d29418,Auditorium,-9.16483445782315,38.77515756282
180,186,Biblioteca Maria Keil,Lumiar,2e0a6192-5c41-43f5-b1a9-5c99f0934451,Auditorium,-9.1522187659454,38.7770013649156
181,187,Biblioteca do Instituto Geográfico do Exército,Olivais,be84c7eb-c741-4d01-8984-3cedaf5ca3b0,Auditorium,-9.1138698838198,38.7783584745839
182,188,Biblioteca e Centro de Documentação Inst. Superior de Gestão,Santa Clara,e91afddc-eb55-48c8-b161-aa3af24a899a,Auditorium,-9.16080135013299,38.7815528453781
183,189,Biblioteca de Alcântara,Alcântara,c17f8533-2f77-474b-9347-9b1d84ccf65d,Auditorium,-9.17783766528358,38.7064003129323
184,191,Casa do Jardim da Estrela,Estrela,d6043416-8b99-4d82-9df4-9f75bc51ebb9,Auditorium,-9.15923193811284,38.7151117120304
185,321,Biblioteca - Quiosque do Jardim da Estrela,Estrela,ef905f97-cdeb-4bb3-bb0f-6b1f6d3669b6,Auditorium,-9.15816062604686,38.7152115254646
