,id,title,price,num_rooms,total_area,latitude,longitude,extras,Typology,Extra_Rooms,Extra_Rooms_Flag,N_Rooms,Total_N_Rooms,Price,Area_m2,N_Extras,Extras_Flag,Latitude,Longitude,Com elevador,Com garagem,De luxo,Rés do chão,Último andar,Vista para mar,Piscina,Ajuda,Alcântara,Alvalade,Areeiro,Arroios,Avenidas Novas,Beato,Belém,Benfica,Campo de Ourique,Campolide,Carnide,Estrela,Lumiar,Marvila,Misericórdia,Olivais,Parque das Nações,Penha de França,Santa Clara,Santa Maria Maior,Santo António,São Domingos de Benfica,São Vicente,Apartamento,Casa,Duplex,Flat,Loft,Moradia,Palacete,Penthouse,Quinta,stations_within_1.5km,cultural_fac_within_1.5km,edu_within_1.5km
727,727,"Apartamento T3 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",419.900 €,3 quartos,Área bruta 70 m²,"38,74677","-9,169", ,T3,0,0,3,3,419900,70,0,0,38.74677,-9.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.0,30.0,44.0
728,728,"Apartamento T2 em Santo António, Lisboa",1.200.000 €,2 quartos,Área bruta 112 m²,"38,72151","-9,1451","Com elevador, Com garagem",T2,0,0,2,2,1200000,112,2,1,38.72151,-9.1451,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14.0,100.0,32.0
729,729,"Apartamento T3 em Marvila, Lisboa",217.500 €,3 quartos,Área útil 85 m²,"38,74761","-9,11301", ,T3,0,0,3,3,217500,85,0,0,38.74761,-9.11301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,6.0,15.0
732,732,"Apartamento T4 na Rua Capitão Afonso Pala, Estrela, Lisboa",1.245.000 €,4 quartos,Área bruta 171 m²,"38,70971","-9,17162","Com elevador, Com garagem",T4,0,0,4,4,1245000,171,2,1,38.70971,-9.17162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,32.0,27.0
733,733,"Apartamento T2 na Rua do Paraíso, São Vicente, Lisboa",375.000 €,2 quartos,Área bruta 50 m²,"38,71385","-9,12486", ,T2,0,0,2,2,375000,50,0,0,38.71385,-9.12486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7.0,42.0,19.0
734,734,"Apartamento T2 em Campolide, Lisboa",888.000 €,2 quartos,Área bruta 161 m²,"38,7284259522","-9,1625190093",Com garagem,T2,0,0,2,2,888000,161,1,1,38.7284259522,-9.1625190093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,43.0,24.0
737,737,"Apartamento T4 em Passeio do Báltico, Parque das Nações, Lisboa",795.000 €,4 quartos,Área bruta 180 m²,"38,765919553","-9,0987117405","Com elevador, Com garagem",T4,0,0,4,4,795000,180,2,1,38.765919553,-9.0987117405,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,6.0,13.0
738,738,"Apartamento T2 na Rua Aliança Operária, Alcântara, Lisboa",290.000 €,2 quartos,Área bruta 66 m²,"38,703756","-9,190872", ,T2,0,0,2,2,290000,66,0,0,38.703756,-9.190872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,33.0,29.0
739,739,"Apartamento T1 na Rua do Reno, Parque das Nações, Lisboa",340.000 €,1 quarto,Área bruta 56 m²,"38,78915","-9,09865","Com elevador, Com garagem",T1,0,0,1,1,340000,56,2,1,38.78915,-9.09865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,5.0
741,741,"Duplex T2 em Paço da Rainha, Arroios, Lisboa",880.000 €,2 quartos,Área bruta 135 m²,"38,7231083","-9,1379312","Piscina, Com elevador, Com garagem",T2,0,0,2,2,880000,135,3,1,38.7231083,-9.1379312,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.0,76.0,30.0
742,742,"Apartamento T3 na Avenida Dom João II, Parque das Nações, Lisboa",1.900.000 €,3 quartos,Área bruta 166 m²,"38,7738799","-9,0975189","Com elevador, Com garagem",T3,0,0,3,3,1900000,166,2,1,38.7738799,-9.0975189,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,4.0,8.0
743,743,"Apartamento T4+3 em Campo de Ourique, Lisboa",2.255.000 €,4 quartos,Área bruta 320 m²,"38,71698","-9,15516",De luxo,T4+3,3,1,4,7,2255000,320,1,1,38.71698,-9.15516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,91.0,31.0
744,744,"Casa Geminada T4 na Rua de Santo António A Belém, Belém, Lisboa",450.000 €,4 quartos,Área bruta 140 m²,"38,70462","-9,20286", ,Geminada,0,0,4,4,450000,140,0,0,38.70462,-9.20286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,36.0,29.0
745,745,"Apartamento T2+1 em Estrela, Lisboa",985.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753", ,T2+1,1,1,2,3,985000,116,0,0,38.70627,-9.16753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,38.0,25.0
746,746,"Apartamento T3 na Avenida 5 de Outubro, Alvalade, Lisboa",1.320.000 €,3 quartos,Área bruta 121 m²,"38,74838","-9,15066",Com elevador,T3,0,0,3,3,1320000,121,1,1,38.74838,-9.15066,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,49.0,61.0
749,749,"Apartamento T3 em Avenidas Novas, Lisboa",845.000 €,3 quartos,Área bruta 135 m²,"38,7410675","-9,1486551","Com elevador, Com garagem",T3,0,0,3,3,845000,135,2,1,38.7410675,-9.1486551,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0,54.0,46.0
750,750,"Apartamento T4 em Campolide, Lisboa",1.100.000 €,4 quartos,Área bruta 165 m²,"38,730076","-9,161457", ,T4,0,0,4,4,1100000,165,0,0,38.730076,-9.161457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,43.0,21.0
751,751,"Apartamento T4 na Rua Manuel da Fonseca, São Domingos de Benfica, Lisboa",1.080.000 €,4 quartos,Área bruta 185 m²,"38,7495826553","-9,1694732988",Com elevador,T4,0,0,4,4,1080000,185,1,1,38.7495826553,-9.1694732988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.0,28.0,42.0
754,754,"Apartamento T1 em Campo de Ourique, Lisboa",185.000 €,1 quarto,Área bruta 30 m²,"38,7199505","-9,1645782", ,T1,0,0,1,1,185000,30,0,0,38.7199505,-9.1645782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,47.0,27.0
755,755,"Apartamento T4+1 na Rua Eduardo Coelho, Misericórdia, Lisboa",1.250.000 €,4 quartos,Área bruta 160 m²,"38,71457","-9,14909", ,T4+1,1,1,4,5,1250000,160,0,0,38.71457,-9.14909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,105.0,37.0
756,756,"Apartamento T2 na Rua da Beneficência, Avenidas Novas, Lisboa",266.000 €,2 quartos,Área bruta 80 m²,"38,74469","-9,15834", ,T2,0,0,2,2,266000,80,0,0,38.74469,-9.15834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,49.0,48.0
758,758,"Apartamento T3 em Santa Maria Maior, Lisboa",425.000 €,3 quartos,Área útil 110 m²,"38,7134587","-9,1346114", ,T3,0,0,3,3,425000,110,0,0,38.7134587,-9.1346114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10.0,81.0,25.0
759,759,"Apartamento T5 em São Vicente, Lisboa",450.000 €,5 quartos,Área bruta 108 m²,"38,71803","-9,12184", ,T5,0,0,5,5,450000,108,0,0,38.71803,-9.12184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.0,33.0,16.0
760,760,"Apartamento T3 em Carnide, Lisboa",699.000 €,3 quartos,Área bruta 169 m²,"38,7620412734","-9,1798848176", ,T3,0,0,3,3,699000,169,0,0,38.7620412734,-9.1798848176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,14.0,25.0
761,761,"Moradia T9 Duplex na Rua do Sítio Ao Casalinho da Ajuda, Ajuda, Lisboa",595.500 €,9 quartos,Área bruta 96 m²,"38,71141","-9,1921", ,T9,0,0,9,9,595500,96,0,0,38.71141,-9.1921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,20.0,26.0
765,765,"Apartamento T2+1 na Avenida Infante Santo, Estrela, Lisboa",880.000 €,2 quartos,Área bruta 116 m²,"38,70912","-9,16602",Com elevador,T2+1,1,1,2,3,880000,116,1,1,38.70912,-9.16602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,44.0,28.0
766,766,"Apartamento T2 em Penha de França, Lisboa",299.900 €,2 quartos,Área bruta 51 m²,"38,72301","-9,13139",Com elevador,T2,0,0,2,2,299900,51,1,1,38.72301,-9.13139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,63.0,32.0
768,768,"Apartamento T1 em Benfica, Lisboa",279.900 €,1 quarto,Área bruta 42 m²,"38,7513188389","-9,2031721016","Com elevador, Com garagem",T1,0,0,1,1,279900,42,2,1,38.7513188389,-9.2031721016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,7.0,17.0
769,769,"Apartamento T2 na Rua Angelina Vidal, São Vicente, Lisboa",395.000 €,2 quartos,Área bruta 60 m²,"38,72281","-9,13147",Com elevador,T2,0,0,2,2,395000,60,1,1,38.72281,-9.13147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8.0,63.0,33.0
772,772,"Apartamento T1 em Ajuda, Lisboa",435.000 €,1 quarto,Área bruta 90 m²,"38,7027875","-9,1965233", ,T1,0,0,1,1,435000,90,0,0,38.7027875,-9.1965233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,38.0,30.0
773,773,"Moradia T4 na Rua Comandante Augusto Cardoso, Benfica, Lisboa",595.000 €,4 quartos,Área bruta 94 m²,"38,74597","-9,20766", ,T4,0,0,4,4,595000,94,0,0,38.74597,-9.20766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4.0,14.0
775,775,"Apartamento T5 em Avenidas Novas, Lisboa",755.000 €,5 quartos,Área bruta 164 m²,"38,736777","-9,15082",Com elevador,T5,0,0,5,5,755000,164,1,1,38.736777,-9.15082,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,54.0,39.0
778,778,"Apartamento T2 na Avenida de Madrid, Areeiro, Lisboa",690.000 €,2 quartos,Área bruta 120 m²,"38,7435997","-9,1348541","Rés do chão, Com elevador",T2,0,0,2,2,690000,120,2,1,38.7435997,-9.1348541,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,29.0,31.0
779,779,"Apartamento T1 em Travessa Fábrica das Sedas, Santo António, Lisboa",620.000 €,1 quarto,Área útil 67 m²,"38,72198","-9,15463",Com elevador,T1,0,0,1,1,620000,67,1,1,38.72198,-9.15463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.0,85.0,32.0
781,781,"Apartamento T1 na Avenida da Peregrinação, Parque das Nações, Lisboa",495.000 €,1 quarto,Área bruta 93 m²,"38,78163","-9,0965",Com elevador,T1,0,0,1,1,495000,93,1,1,38.78163,-9.0965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,8.0
783,783,"Apartamento T1 em Penha de França, Lisboa",395.000 €,1 quarto,Área bruta 95 m²,"38,722179","-9,11584", ,T1,0,0,1,1,395000,95,0,0,38.722179,-9.11584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,16.0,14.0
784,784,"Apartamento T3 na Rua Vieira Portuense, Belém, Lisboa",510.000 €,3 quartos,Área bruta 88 m²,"38,69697","-9,20259", ,T3,0,0,3,3,510000,88,0,0,38.69697,-9.20259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,33.0,23.0
785,785,"Apartamento T1 em Avenidas Novas, Lisboa",700.000 €,1 quarto,Área bruta 120 m²,"38,72985","-9,151367",Com garagem,T1,0,0,1,1,700000,120,1,1,38.72985,-9.151367,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,71.0,31.0
786,786,"Apartamento T1 em Santa Maria Maior, Lisboa",154.900 €,1 quarto,Área bruta 30 m²,"38,714607","-9,135921", ,T1,0,0,1,1,154900,30,0,0,38.714607,-9.135921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11.0,95.0,26.0
787,787,"Apartamento T3 na Rua António Nobre, São Domingos de Benfica, Lisboa",399.900 €,3 quartos,Área bruta 79 m²,"38,74649","-9,17903", ,T3,0,0,3,3,399900,79,0,0,38.74649,-9.17903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.0,16.0,23.0
789,789,"Apartamento T1 na Rua Morais Soares, Penha de França, Lisboa",299.900 €,1 quarto,Área útil 51 m²,"38,73165","-9,12782",Com elevador,T1,0,0,1,1,299900,51,1,1,38.73165,-9.12782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,18.0,26.0
790,790,"Moradia T5 em Alvalade, Lisboa",760.000 €,5 quartos,Área bruta 221 m²,"38,7463374","-9,1342398", ,T5,0,0,5,5,760000,221,0,0,38.7463374,-9.1342398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.0,23.0,29.0
792,792,"Apartamento T2 em Largo de Santo António da Sé, Santa Maria Maior, Lisboa",790.000 €,2 quartos,Área bruta 72 m²,"38,70998","-9,13432", ,T2,0,0,2,2,790000,72,0,0,38.70998,-9.13432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10.0,72.0,20.0
793,793,"Apartamento T3 em Alcântara, Lisboa",390.000 €,3 quartos,Área bruta 75 m²,"38,706299","-9,189044", ,T3,0,0,3,3,390000,75,0,0,38.706299,-9.189044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,30.0,28.0
796,796,"Apartamento T2 na Rua General Justiniano Padrel, São Vicente, Lisboa",350.000 €,2 quartos,Área bruta 100 m²,"38,72142","-9,12294", ,T2,0,0,2,2,350000,100,0,0,38.72142,-9.12294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.0,35.0,24.0
797,797,"Apartamento T4 em Calçada da Cruz da Pedra, Penha de França, Lisboa",2.250.000 €,4 quartos,Área bruta 315 m²,"38,72183","-9,11607","De luxo, Piscina, Com elevador, Com garagem",T4,0,0,4,4,2250000,315,4,1,38.72183,-9.11607,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,15.0,12.0
799,799,"Apartamento T2 na Rua do Conde de Monsaraz, Penha de França, Lisboa",350.000 €,2 quartos,Área bruta 125 m²,"38,7273","-9,12935", ,T2,0,0,2,2,350000,125,0,0,38.7273,-9.12935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,30.0,34.0
800,800,"Apartamento T3 em Arroios, Lisboa",400.000 €,3 quartos,Área bruta 90 m²,"38,7269857","-9,133722", ,T3,0,0,3,3,400000,90,0,0,38.7269857,-9.133722,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0,52.0,32.0
801,801,"Apartamento T3 na Rua Doutor João de Barros, Benfica, Lisboa",399.900 €,3 quartos,Área bruta 70 m²,"38,75368","-9,19953", ,T3,0,0,3,3,399900,70,0,0,38.75368,-9.19953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,9.0,19.0
802,802,"Apartamento T1 em Praça Restauradores, Santa Maria Maior, Lisboa",620.000 €,1 quarto,Área bruta 55 m²,"38,71494","-9,14163",Com elevador,T1,0,0,1,1,620000,55,1,1,38.71494,-9.14163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13.0,114.0,31.0
803,803,"Moradia T10 na Avenida Almirante Gago Coutinho, Alvalade, Lisboa",2.500.000 €,10 quartos,Área bruta 478 m²,"38,76028","-9,12953","De luxo, Com garagem",T10,0,0,10,10,2500000,478,2,1,38.76028,-9.12953,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,8.0,21.0
804,804,"Apartamento T2+1 na Rua da Rosa, Misericórdia, Lisboa",425.000 €,2 quartos,Área bruta 90 m²,"38,71333","-9,14553", ,T2+1,1,1,2,3,425000,90,0,0,38.71333,-9.14553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,107.0,33.0
810,810,"Apartamento T2 na Rua de São Bento, Santo António, Lisboa",875.000 €,2 quartos,Área bruta 110 m²,"38,7173678","-9,155056",Com elevador,T2,0,0,2,2,875000,110,1,1,38.7173678,-9.155056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.0,92.0,33.0
811,811,"Apartamento T4 em Santo António, Lisboa",2.100.000 €,4 quartos,Área bruta 238 m²,"38,72745","-9,14511","De luxo, Com elevador, Com garagem",T4,0,0,4,4,2100000,238,3,1,38.72745,-9.14511,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17.0,79.0,34.0
814,814,"Apartamento T2 na Rua Angelina Vidal, Penha de França, Lisboa",299.900 €,2 quartos,Área útil 45 m²,"38,72145","-9,13031", ,T2,0,0,2,2,299900,45,0,0,38.72145,-9.13031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,66.0,29.0
815,815,"Apartamento T4 em Santo António, Lisboa",1.498.500 €,4 quartos,Área bruta 261 m²,"38,7232437","-9,145675",Rés do chão,T4,0,0,4,4,1498500,261,1,1,38.7232437,-9.145675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,18.0,90.0,27.0
816,816,"Apartamento T3 na Rua Camilo Castelo Branco, Santo António, Lisboa",2.990.000 €,3 quartos,Área bruta 231 m²,"38,72491","-9,14772","De luxo, Com elevador, Com garagem",T3,0,0,3,3,2990000,231,3,1,38.72491,-9.14772,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,16.0,89.0,35.0
819,819,"Apartamento T2 em São Vicente, Lisboa",429.000 €,2 quartos,Área bruta 127 m²,"38,717047","-9,1209197",Com elevador,T2,0,0,2,2,429000,127,1,1,38.717047,-9.1209197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,32.0,14.0
823,823,"Apartamento T4 em Santo António, Lisboa",1.390.000 €,4 quartos,Área bruta 188 m²,"38,72479","-9,1557",Com elevador,T4,0,0,4,4,1390000,188,1,1,38.72479,-9.1557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.0,69.0,26.0
825,825,"Apartamento T2 em Calçada da Memória, Ajuda, Lisboa",540.000 €,2 quartos,Área bruta 90 m²,"38,7039947561","-9,2020046711",Rés do chão,T2,0,0,2,2,540000,90,1,1,38.7039947561,-9.2020046711,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,36.0,30.0
826,826,"Moradia T5 Triplex em Lumiar, Lisboa",990.000 €,5 quartos,Área bruta 276 m²,"38,76144","-9,17103", ,T5,0,0,5,5,990000,276,0,0,38.76144,-9.17103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,21.0,31.0
828,828,"Apartamento T3 na Rua Ferreira Borges, Campo de Ourique, Lisboa",799.000 €,3 quartos,Área bruta 141 m²,"38,71607","-9,16383",Com elevador,T3,0,0,3,3,799000,141,1,1,38.71607,-9.16383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,60.0,26.0
829,829,"Apartamento T2 na Avenida Praia da Vitória, Arroios, Lisboa",865.000 €,2 quartos,Área bruta 116 m²,"38,73382","-9,14371", ,T2,0,0,2,2,865000,116,0,0,38.73382,-9.14371,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0,57.0,35.0
830,830,"Apartamento T2 em Arroios, Lisboa",759.000 €,2 quartos,Área bruta 100 m²,"38,728157","-9,144639","Com elevador, Com garagem",T2,0,0,2,2,759000,100,2,1,38.728157,-9.144639,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.0,80.0,35.0
831,831,"Apartamento T1 em Campo de Ourique, Lisboa",375.000 €,1 quarto,Área bruta 60 m²,"38,715766","-9,172711", ,T1,0,0,1,1,375000,60,0,0,38.715766,-9.172711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,25.0,24.0
832,832,"Moradia T4 em Santo António, Lisboa",2.500.000 €,4 quartos,Área bruta 244 m²,"38,7215584018","-9,1551867127","De luxo, Com garagem",T4,0,0,4,4,2500000,244,2,1,38.7215584018,-9.1551867127,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9.0,85.0,33.0
833,833,"Penthouse T3 na Rua Camilo Castelo Branco, Santo António, Lisboa",2.800.000 €,3 quartos,Área útil 233 m²,"38,72491","-9,14772","De luxo, Com garagem",T3,0,0,3,3,2800000,233,2,1,38.72491,-9.14772,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.0,89.0,35.0
834,834,"Apartamento T1 na Rua Canto da Maya, Campolide, Lisboa",550.000 €,1 quarto,Área bruta 63 m²,"38,7373789756","-9,1683963189","Com elevador, Com garagem",T1,0,0,1,1,550000,63,2,1,38.7373789756,-9.1683963189,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,21.0,26.0
