,id,title,price,num_rooms,total_area,latitude,longitude,region,extras
849,849,"Apartamento T1 em São Domingos de Benfica, Lisboa",279.900 €,1 quarto,Área útil 45 m²,"38,74487","-9,17992",São Domingos de Benfica,Com elevador
851,851,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",450.000 €,1 quarto,Área bruta 56 m²,"38,70627","-9,16753",Estrela,Com elevador
852,852,"Apartamento T2 na Rua da República da Bolívia, Benfica, Lisboa",371.500 €,2 quartos,Área bruta 93 m²,"38,75385","-9,19777",Benfica,Com elevador
853,853,"Apartamento T2 em Travessa do Fala-Só, Santo António, Lisboa",925.000 €,2 quartos,Área bruta 124 m²,"38,7160226","-9,1437159",Santo António,Com elevador
854,854,"Apartamento T2+1 na Avenida Infante Santo, Estrela, Lisboa",950.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,Com elevador
855,855,"Apartamento T2 em Travessa da Horta Navia, Estrela, Lisboa",675.000 €,2 quartos,Área bruta 112 m²,"38,7097","-9,17223",Estrela,Com elevador
856,856,"Duplex T2 na Rua António Nobre, São Domingos de Benfica, Lisboa",399.900 €,2 quartos,Área bruta 131 m²,"38,74657","-9,17989",São Domingos de Benfica, 
857,857,"Apartamento T3 em Campolide, Lisboa",1.595.000 €,3 quartos,Área bruta 230 m²,"38,7265511","-9,1615645",Campolide,"Com elevador, Com garagem"
858,858,"Moradia T9 em Ajuda, Lisboa",595.500 €,9 quartos,Área útil 152 m²,"38,71119068","-9,1926813126",Ajuda, 
859,859,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",560.000 €,1 quarto,Área bruta 60 m²,"38,70627","-9,16753",Estrela,Com elevador
860,860,"Apartamento T6 em Campo de Ourique, Lisboa",545.000 €,6 quartos,Área bruta 160 m²,"38,7165104","-9,165631",Campo de Ourique, 
861,861,"Apartamento T4 em Calçada da Quintinha, Campolide, Lisboa",1.367.000 €,4 quartos,Área bruta 181 m²,"38,72582","-9,16885",Campolide,Com elevador
862,862,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",540.000 €,1 quarto,Área bruta 60 m²,"38,70627","-9,16753",Estrela,Com elevador
863,863,"Apartamento T2 em Estrela, Lisboa",745.000 €,2 quartos,Área bruta 121 m²,"38,70627","-9,16753",Estrela, 
864,864,"Duplex T4 em Paço da Rainha, Arroios, Lisboa",1.490.000 €,4 quartos,Área bruta 224 m²,"38,7231083","-9,1379312",Arroios,"Piscina, Com elevador, Com garagem"
865,865,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",745.000 €,2 quartos,Área bruta 142 m²,"38,70627","-9,16753",Estrela,Com elevador
866,866,"Apartamento T2+1 na Avenida Infante Santo, Estrela, Lisboa",985.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,Com elevador
867,867,"Apartamento T2 Duplex em Campo de Ourique, Lisboa",670.000 €,2 quartos,Área bruta 88 m²,"38,716594","-9,165293",Campo de Ourique,Com elevador
868,868,"Moradia T8 Duplex na Avenida Almirante Gago Coutinho, Alvalade, Lisboa",2.450.000 €,8 quartos,Área bruta 634 m²,"38,75528","-9,12999",Alvalade,"De luxo, Piscina, Com garagem"
869,869,"Apartamento T2 em Estrela, Lisboa",815.000 €,2 quartos,Área bruta 144 m²,"38,707898","-9,1660981",Estrela, 
870,870,"Apartamento T3 na Rua Maria Veleda, Carnide, Lisboa",512.000 €,3 quartos,Área útil 109 m²,"38,75878","-9,18577",Carnide,"Rés do chão, Com elevador"
872,872,"Apartamento T3+1 na Rua Quirino da Fonseca, Arroios, Lisboa",665.000 €,3 quartos,Área bruta 148 m²,"38,7353942041","-9,1347581232",Arroios, 
873,873,"Apartamento T3 em Santa Maria Maior, Lisboa",4.700.000 €,3 quartos,Área bruta 333 m²,"38,707491","-9,140777",Santa Maria Maior,"De luxo, Com elevador, Com garagem"
874,874,"Apartamento T2 na Rua Tomás de Anunciação, Campo de Ourique, Lisboa",429.900 €,2 quartos,Área bruta 63 m²,"38,71561","-9,16516",Campo de Ourique, 
875,875,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área útil 60 m²,"38,71779","-9,12244",São Vicente, 
876,876,"Moradia T3 em Parque das Nações, Lisboa",980.000 €,3 quartos,Área bruta 166 m²,"38,76273","-9,09786",Parque das Nações,Com garagem
877,877,"Moradia T3 em Belém, Lisboa",850.000 €,3 quartos,Área bruta 127 m²,"38,702298","-9,205198",Belém, 
878,878,"Duplex T4 Duplex na Rua Andrade, Arroios, Lisboa",895.000 €,4 quartos,Área bruta 203 m²,"38,7225575","-9,1347891",Arroios,Com elevador
879,879,"Apartamento T2 Duplex na Avenida de Madrid, Areeiro, Lisboa",1.325.000 €,2 quartos,Área bruta 196 m²,"38,7435997","-9,1348541",Areeiro,Com elevador
880,880,"Apartamento T2 em Travessa do Fala-Só, Santo António, Lisboa",770.000 €,2 quartos,Área bruta 117 m²,"38,7160226","-9,1437159",Santo António,Com elevador
881,881,"Apartamento T3 na Rua do Desterro, Arroios, Lisboa",895.000 €,3 quartos,Área bruta 142 m²,"38,7197221","-9,1368962",Arroios,Com elevador
882,882,"Apartamento T4 na Rua Professor Moisés Amzalak, Lumiar, Lisboa",870.000 €,4 quartos,Área bruta 230 m²,"38,76375","-9,17569",Lumiar,"Com elevador, Com garagem"
883,883,"Apartamento T1 em Travessa do Fala-Só, Santo António, Lisboa",650.000 €,1 quarto,Área bruta 69 m²,"38,7160226","-9,1437159",Santo António,Com elevador
884,884,"Apartamento T4 em Misericórdia, Lisboa",1.900.000 €,4 quartos,Área bruta 219 m²,"38,7071461","-9,1463047",Misericórdia,Com elevador
885,885,"Apartamento T3 em Estrela, Lisboa",995.000 €,3 quartos,Área bruta 131 m²,"38,709107","-9,166792",Estrela,"Piscina, Com elevador, Com garagem"
886,886,"Apartamento T2 na Rua Angelina Vidal, Penha de França, Lisboa",299.900 €,2 quartos,Área útil 58 m²,"38,7230482","-9,1313181",Penha de França, 
889,889,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",470.000 €,1 quarto,Área bruta 56 m²,"38,70627","-9,16753",Estrela,Com elevador
890,890,"Apartamento T4 em Avenidas Novas, Lisboa",587.000 €,4 quartos,Área bruta 130 m²,"38,73992","-9,14298",Avenidas Novas,Com elevador
891,891,"Apartamento T1 em São Domingos de Benfica, Lisboa",289.900 €,1 quarto,Área bruta 48 m²,"38,74487","-9,17992",São Domingos de Benfica,"Com elevador, Com garagem"
892,892,"Apartamento T3 na Rua do Desterro, Arroios, Lisboa",1.095.000 €,3 quartos,Área bruta 209 m²,"38,7197221","-9,1368962",Arroios,Com elevador
893,893,"Apartamento T3 em Praça Doutor Fernando Amado, Marvila, Lisboa",217.500 €,3 quartos,Área bruta 82 m²,"38,74761","-9,11301",Marvila,Com elevador
894,894,"Apartamento T5+1 em Arroios, Lisboa",299.900 €,5 quartos,Área bruta 89 m²,"38,725","-9,13576",Arroios, 
895,895,"Moradia T9 na Rua do Sítio Ao Casalinho da Ajuda, Ajuda, Lisboa",595.000 €,9 quartos,Área bruta 50 m²,"38,7108410239","-9,1936603266",Ajuda, 
896,896,"Apartamento T4 em Arroios, Lisboa",535.000 €,4 quartos,Área bruta 106 m²,"38,732374","-9,139619",Arroios, 
897,897,"Apartamento T4 em Santa Maria Maior, Lisboa",1.000.000 €,4 quartos,Área bruta 130 m²,"38,710599","-9,137421",Santa Maria Maior,Com elevador
899,899,"Apartamento T3 em São Domingos de Benfica, Lisboa",429.900 €,3 quartos,Área bruta 72 m²,"38,7448996","-9,1840875",São Domingos de Benfica,"Com elevador, Com garagem"
900,900,"Apartamento T3 em Calçada da Quintinha, Campolide, Lisboa",1.142.000 €,3 quartos,Área bruta 170 m²,"38,72582","-9,16885",Campolide,Com elevador
901,901,"Apartamento T5 na Rua de Pedrouços, Belém, Lisboa",449.000 €,5 quartos,Área bruta 155 m²,"38,6976421503","-9,2094804644",Belém, 
902,902,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 60 m²,"38,71779","-9,12244",São Vicente, 
903,903,"Apartamento T4 em Lumiar, Lisboa",851.000 €,4 quartos,Área bruta 303 m²,"38,7749432165","-9,1514829731",Lumiar,"Com elevador, Com garagem"
904,904,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 55 m²,"38,7177917","-9,1224923",São Vicente, 
905,905,"Moradia T9 em Ajuda, Lisboa",595.000 €,9 quartos,Área bruta 150 m²,"38,7114393","-9,1921009",Ajuda, 
906,906,"Apartamento T2 em Olivais, Lisboa",298.000 €,2 quartos,Área bruta 70 m²,"38,771861","-9,1112884",Olivais,Com elevador
907,907,"Apartamento T1 na Rua do Conde de Redondo, Arroios, Lisboa",508.250 €,1 quarto,Área bruta 52 m²,"38,72332","-9,132392",Arroios,Com elevador
908,908,"Apartamento T2 em Calçada da Quintinha, Campolide, Lisboa",850.000 €,2 quartos,Área bruta 133 m²,"38,72582","-9,16885",Campolide,Com elevador
909,909,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",745.000 €,2 quartos,Área bruta 143 m²,"38,70627","-9,16753",Estrela,Com elevador
911,911,"Apartamento T2 na Rua das Janelas Verdes, Estrela, Lisboa",1.200.000 €,2 quartos,Área bruta 156 m²,"38,7060047","-9,159506",Estrela,"Rés do chão, Com elevador, Com garagem"
912,912,"Apartamento T2 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",1.300.000 €,2 quartos,Área bruta 104 m²,"38,74006","-9,14737",Avenidas Novas,"Rés do chão, Com elevador"
913,913,"Apartamento T1 na Rua do Conde de Redondo, Arroios, Lisboa",460.000 €,1 quarto,Área bruta 64 m²,"38,72332","-9,132392",Arroios,"Rés do chão, Com elevador"
914,914,"Apartamento T2 na Rua António Nobre, São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área bruta 78 m²,"38,74657","-9,17989",São Domingos de Benfica,Rés do chão
915,915,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",745.000 €,2 quartos,Área bruta 142 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
916,916,"Apartamento T1 em São Domingos de Benfica, Lisboa",351.000 €,1 quarto,Área bruta 50 m²,"38,73931","-9,16344",São Domingos de Benfica,Com elevador
917,917,"Apartamento T2+1 na Rua Dom Pedro V, Santo António, Lisboa",750.000 €,2 quartos,Área bruta 112 m²,"38,7160444","-9,1470691",Santo António, 
918,918,"Apartamento T4 na Rua do Terreirinho, Santa Maria Maior, Lisboa",410.000 €,4 quartos,Área bruta 97 m²,"38,71676","-9,13433",Santa Maria Maior, 
919,919,"Apartamento T1 em Misericórdia, Lisboa",350.000 €,1 quarto,Área útil 33 m²,"38,7122603","-9,1449133",Misericórdia, 
920,920,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 60 m²,"38,71781","-9,12247",São Vicente, 
921,921,"Apartamento T2 na Rua António Nobre, São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área bruta 67 m²,"38,74657","-9,17989",São Domingos de Benfica,Rés do chão
922,922,"Apartamento T1+1 na Rua de São Ciro, Estrela, Lisboa",149.900 €,1 quarto,Área bruta 35 m²,"38,71225","-9,16162",Estrela, 
923,923,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área útil 65 m²,"38,71944","-9,12414",São Vicente, 
924,924,"Apartamento T1 na Rua Passos Manuel, Arroios, Lisboa",339.500 €,1 quarto,Área útil 50 m²,"38,73121","-9,13677",Arroios,Com elevador
925,925,"Apartamento T1 em Travessa do Caldeira, Misericórdia, Lisboa",170.000 €,1 quarto,Área bruta 40 m²,"38,7096238","-9,1497181",Misericórdia, 
926,926,"Apartamento T3 na Rua da Junqueira, Belém, Lisboa",2.500.000 €,3 quartos,Área bruta 179 m²,"38,6978255","-9,1920959",Belém,De luxo
927,927,"Apartamento T2 em Arroios, Lisboa",315.000 €,2 quartos,Área útil 65 m²,"38,724582","-9,1332341",Arroios, 
928,928,"Apartamento T2 em Penha de França, Lisboa",269.900 €,2 quartos,Área bruta 55 m²,"38,731651","-9,131529",Penha de França, 
929,929,"Apartamento T1 em Estrada das Laranjeiras, São Domingos de Benfica, Lisboa",349.900 €,1 quarto,Área bruta 45 m²,"38,7441","-9,1676",São Domingos de Benfica, 
930,930,"Apartamento T3 em Calçada da Quintinha, Campolide, Lisboa",1.208.000 €,3 quartos,Área bruta 159 m²,"38,72582","-9,16885",Campolide,Com elevador
931,931,"Apartamento T2 em Campo de Ourique, Lisboa",825.000 €,2 quartos,Área útil 91 m²,"38,7224162","-9,1610652",Campo de Ourique,"Com elevador, Com garagem"
932,932,"Apartamento T2 em Calçada do Menino Deus, Santa Maria Maior, Lisboa",390.000 €,2 quartos,Área útil 55 m²,"38,71357","-9,13099",Santa Maria Maior, 
933,933,"Apartamento T3 na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",235.000 €,3 quartos,Área bruta 70 m²,"38,74445","-9,17845",São Domingos de Benfica, 
935,935,"Duplex T4 na Rua Rodrigo da Fonseca, Santo António, Lisboa",3.050.000 €,4 quartos,Área bruta 220 m²,"38,7222","-9,15278",Santo António,"De luxo, Com elevador, Com garagem"
936,936,"Apartamento T2 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",1.210.000 €,2 quartos,Área bruta 134 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
937,937,"Apartamento T3 em Parque das Nações, Lisboa",2.200.000 €,3 quartos,Área bruta 162 m²,"38,7696855099","-9,0954500456",Parque das Nações,"De luxo, Com elevador, Com garagem"
938,938,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 65 m²,"38,71944","-9,12414",São Vicente, 
939,939,"Apartamento T2 em Marvila, Lisboa",185.000 €,2 quartos,Área bruta 70 m²,"38,74233","-9,11346",Marvila, 
940,940,"Apartamento T5 em Alcântara, Lisboa",749.900 €,5 quartos,Área bruta 140 m²,"38,70466","-9,182513",Alcântara,Com elevador
942,942,"Apartamento T1 na Rua da Conceição, Santa Maria Maior, Lisboa",705.000 €,1 quarto,Área bruta 78 m²,"38,70941","-9,13771",Santa Maria Maior,Com elevador
943,943,"Apartamento T2 na Rua da Conceição, Santa Maria Maior, Lisboa",720.000 €,2 quartos,Área bruta 86 m²,"38,70941","-9,13771",Santa Maria Maior,Com elevador
944,944,"Apartamento T2 na Rua David de Sousa, Areeiro, Lisboa",790.000 €,2 quartos,Área bruta 125 m²,"38,74383","-9,14203",Areeiro,"Rés do chão, Com elevador"
945,945,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 55 m²,"38,7178012","-9,1224841",São Vicente, 
946,946,"Apartamento T3 em Lumiar, Lisboa",775.000 €,3 quartos,Área útil 123 m²,"38,7699381","-9,1712192",Lumiar,"Com elevador, Com garagem"
947,947,"Apartamento T2 na Rua Alexandre Braga, Arroios, Lisboa",495.000 €,2 quartos,Área bruta 100 m²,"38,73073","-9,13894",Arroios,Com elevador
948,948,"Apartamento T1 na Rua de São Pedro, São Vicente, Lisboa",390.000 €,1 quarto,Área bruta 62 m²,"38,71847","-9,129592",São Vicente, 
949,949,"Apartamento T1 Duplex em Misericórdia, Lisboa",1.050.000 €,1 quarto,Área bruta 165 m²,"38,7110094","-9,1495629",Misericórdia,Com elevador
950,950,"Apartamento T2 na Rua da Junqueira, Belém, Lisboa",1.200.000 €,2 quartos,Área bruta 131 m²,"38,6979942","-9,208573",Belém,"Com elevador, Com garagem"
952,952,"Apartamento T3 em Lumiar, Lisboa",810.000 €,3 quartos,Área útil 128 m²,"38,7699381","-9,1712192",Lumiar,"Com elevador, Com garagem"
953,953,"Apartamento T3 Triplex na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",235.000 €,3 quartos,Área bruta 65 m²,"38,74482","-9,17841",São Domingos de Benfica, 
954,954,"Apartamento T1 em Alvalade, Lisboa",530.000 €,1 quarto,Área útil 80 m²,"38,7557817","-9,1495286",Alvalade,"Com elevador, Com garagem"
955,955,"Apartamento T3 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",1.500.000 €,3 quartos,Área bruta 170 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
957,957,"Apartamento T2+1 na Rua Alexandre Braga, Arroios, Lisboa",470.000 €,2 quartos,Área bruta 173 m²,"38,73073","-9,13894",Arroios,Com elevador
959,959,"Apartamento T3 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",1.420.000 €,3 quartos,Área bruta 156 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
960,960,"Apartamento T3 em Misericórdia, Lisboa",895.000 €,3 quartos,Área bruta 163 m²,"38,7107296975","-9,1453750047",Misericórdia, 
961,961,"Apartamento T2 em Estrela, Lisboa",909.000 €,2 quartos,Área bruta 127 m²,"38,70971","-9,17162",Estrela,"Com elevador, Com garagem"
962,962,"Apartamento T1+1 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",399.900 €,1 quarto,Área útil 65 m²,"38,74677","-9,169",São Domingos de Benfica, 
963,963,"Apartamento T1 em Estrela, Lisboa",290.000 €,1 quarto,Área útil 65 m²,"38,7132153","-9,1589987",Estrela, 
964,964,"Apartamento T3 em Estrela, Lisboa",730.000 €,3 quartos,Área bruta 122 m²,"38,70598","-9,16718",Estrela,Rés do chão
965,965,"Apartamento T2+1 Duplex na Rua Cavaleiro de Oliveira, Arroios, Lisboa",895.000 €,2 quartos,Área bruta 154 m²,"38,73221","-9,13286",Arroios, 
966,966,"Apartamento T2 na Rua Filipe da Mata, Avenidas Novas, Lisboa",339.000 €,2 quartos,Área bruta 75 m²,"38,74128","-9,16167",Avenidas Novas,Rés do chão
967,967,"Apartamento T3 na Avenida Infante Santo, Estrela, Lisboa",985.000 €,3 quartos,Área bruta 12 m²,"38,70912","-9,16602",Estrela,"Piscina, Com elevador, Com garagem"
968,968,"Apartamento T2 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",399.900 €,2 quartos,Área bruta 65 m²,"38,74677","-9,169",São Domingos de Benfica, 
969,969,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área útil 61 m²,"38,71779","-9,12244",São Vicente, 
970,970,"Apartamento T3 em Calçada da Quintinha, Campolide, Lisboa",1.277.000 €,3 quartos,Área bruta 159 m²,"38,72582","-9,16885",Campolide,Com elevador
972,972,"Apartamento T4 em Ajuda, Lisboa",850.000 €,4 quartos,Área útil 200 m²,"38,7028417","-9,1965708",Ajuda,Rés do chão
973,973,"Apartamento T4 na Rua de São Domingos Lapa, Estrela, Lisboa",960.000 €,4 quartos,Área útil 180 m²,"38,70951","-9,16246",Estrela,Com elevador
974,974,"Apartamento T1 na Rua do Conde de Redondo, Arroios, Lisboa",460.100 €,1 quarto,Área bruta 52 m²,"38,72332","-9,132392",Arroios,Com elevador
975,975,"Apartamento T1 em São Vicente, Lisboa",250.000 €,1 quarto,Área bruta 56 m²,"38,7207992977","-9,1242551454",São Vicente, 
976,976,"Apartamento T3 na Rua do Alecrim, Misericórdia, Lisboa",1.412.500 €,3 quartos,Área bruta 149 m²,"38,70706","-9,14357",Misericórdia,"Com elevador, Com garagem"
977,977,"Apartamento T3 na Rua Doutor Rafael Duque, Benfica, Lisboa",489.900 €,3 quartos,Área bruta 95 m²,"38,7534785","-9,1970569",Benfica,Com elevador
978,978,"Apartamento T2+1 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",419.900 €,2 quartos,Área útil 62 m²,"38,74677","-9,169",São Domingos de Benfica, 
979,979,"Apartamento T4 em Marvila, Lisboa",1.102.500 €,4 quartos,Área bruta 230 m²,"38,7447507927","-9,1175693564",Marvila, 
980,980,"Apartamento T1 na Rua David de Sousa, Areeiro, Lisboa",385.000 €,1 quarto,Área bruta 57 m²,"38,74383","-9,14203",Areeiro,Com elevador
981,981,"Apartamento T4 na Avenida 24 de Julho, Misericórdia, Lisboa",4.100.000 €,4 quartos,Área bruta 423 m²,"38,70677","-9,15055",Misericórdia,De luxo
982,982,"Apartamento T1 em Misericórdia, Lisboa",200.000 €,1 quarto,Área bruta 40 m²,"38,7101084","-9,149715",Misericórdia, 
983,983,"Apartamento T1 na Rua de São Ciro, Estrela, Lisboa",165.000 €,1 quarto,Área bruta 40 m²,"38,71225","-9,16162",Estrela, 
